reg,date,최고,온열,정전건수,dow,정전,정전_lag1,정전_lag2
강원,2022-07-26,30.52857142857143,3,2.0,1,1,0.0,0.0
강원,2022-07-27,30.135714285714283,1,0.0,2,0,1.0,0.0
강원,2022-07-28,30.12857142857143,0,2.0,3,1,0.0,1.0
강원,2022-07-29,32.25,2,0.0,4,0,1.0,0.0
강원,2022-07-30,31.49285714285714,0,0.0,5,0,0.0,1.0
강원,2022-07-31,27.228571428571428,0,0.0,6,0,0.0,0.0
강원,2022-08-01,29.87142857142857,1,1.0,0,1,0.0,0.0
강원,2022-08-02,29.37857142857143,0,1.0,1,1,1.0,0.0
강원,2022-08-03,29.714285714285715,0,1.0,2,1,1.0,1.0
강원,2022-08-04,32.292857142857144,1,1.0,3,1,1.0,1.0
강원,2022-08-05,32.23571428571429,1,0.0,4,0,1.0,1.0
강원,2022-08-06,32.699999999999996,6,1.0,5,1,0.0,1.0
강원,2022-08-07,32.1,4,1.0,6,1,1.0,0.0
강원,2022-08-08,28.607142857142858,0,1.0,0,1,1.0,1.0
강원,2022-08-09,27.214285714285715,0,1.0,1,1,1.0,1.0
강원,2022-08-10,26.978571428571428,0,1.0,2,1,1.0,1.0
강원,2022-08-11,26.514285714285712,1,0.0,3,0,1.0,1.0
강원,2022-08-12,31.014285714285712,1,0.0,4,0,0.0,1.0
강원,2022-08-13,26.335714285714285,0,3.0,5,1,0.0,0.0
강원,2022-08-14,29.407142857142855,0,3.0,6,1,1.0,0.0
강원,2022-08-15,29.664285714285715,0,0.0,0,0,1.0,1.0
강원,2022-08-16,30.349999999999998,0,0.0,1,0,0.0,1.0
강원,2022-08-17,28.192857142857143,0,0.0,2,0,0.0,0.0
강원,2022-08-18,28.557142857142857,0,1.0,3,1,0.0,0.0
강원,2022-08-19,26.764285714285712,0,0.0,4,0,1.0,0.0
강원,2022-08-20,29.835714285714285,2,0.0,5,0,0.0,1.0
강원,2022-08-21,30.178571428571427,1,0.0,6,0,0.0,0.0
강원,2022-08-22,29.414285714285715,1,0.0,0,0,0.0,0.0
강원,2022-08-23,27.478571428571428,0,0.0,1,0,0.0,0.0
강원,2022-08-24,25.05,0,0.0,2,0,0.0,0.0
강원,2022-08-25,24.22142857142857,0,1.0,3,1,0.0,0.0
강원,2022-08-26,27.814285714285713,0,1.0,4,1,1.0,0.0
강원,2022-08-27,25.085714285714285,0,2.0,5,1,1.0,1.0
강원,2022-08-28,26.164285714285715,0,0.0,6,0,1.0,1.0
강원,2022-08-29,21.17142857142857,0,2.0,0,1,0.0,1.0
강원,2022-08-30,19.164285714285715,0,0.0,1,0,1.0,0.0
강원,2022-08-31,22.564285714285713,0,0.0,2,0,0.0,1.0
강원,2022-09-01,27.207142857142856,0,0.0,3,0,0.0,0.0
강원,2022-09-02,26.478571428571428,0,1.0,4,1,0.0,0.0
강원,2022-09-03,25.57857142857143,0,0.0,5,0,1.0,0.0
강원,2022-09-04,24.085714285714285,0,0.0,6,0,0.0,1.0
강원,2022-09-05,23.521428571428572,0,0.0,0,0,0.0,0.0
강원,2022-09-06,24.964285714285715,0,0.0,1,0,0.0,0.0
강원,2022-09-07,26.95,0,0.0,2,0,0.0,0.0
강원,2022-09-08,27.014285714285712,0,0.0,3,0,0.0,0.0
강원,2022-09-09,27.24285714285714,0,0.0,4,0,0.0,0.0
강원,2022-09-10,25.635714285714283,0,0.0,5,0,0.0,0.0
강원,2022-09-11,25.042857142857144,0,0.0,6,0,0.0,0.0
강원,2022-09-12,26.24285714285714,0,0.0,0,0,0.0,0.0
강원,2022-09-13,25.521428571428572,0,0.0,1,0,0.0,0.0
강원,2022-09-14,25.92142857142857,0,0.0,2,0,0.0,0.0
강원,2022-09-15,26.728571428571428,0,0.0,3,0,0.0,0.0
강원,2022-09-16,28.571428571428573,0,0.0,4,0,0.0,0.0
강원,2022-09-17,29.542857142857144,1,0.0,5,0,0.0,0.0
강원,2022-09-18,27.057142857142857,0,1.0,6,1,0.0,0.0
강원,2022-09-19,23.914285714285715,0,2.0,0,1,1.0,0.0
강원,2022-09-20,20.521428571428572,0,0.0,1,0,1.0,1.0
강원,2022-09-21,22.52857142857143,0,0.0,2,0,0.0,1.0
강원,2022-09-22,22.907142857142855,0,0.0,3,0,0.0,0.0
강원,2022-09-23,23.92142857142857,0,1.0,4,1,0.0,0.0
강원,2022-09-24,23.271428571428572,1,0.0,5,0,1.0,0.0
강원,2022-09-25,22.75714285714286,0,0.0,6,0,0.0,1.0
강원,2022-09-26,24.414285714285715,0,0.0,0,0,0.0,0.0
강원,2022-09-27,25.435714285714287,0,0.0,1,0,0.0,0.0
강원,2022-09-28,23.835714285714285,0,0.0,2,0,0.0,0.0
강원,2022-09-29,25.892857142857142,0,0.0,3,0,0.0,0.0
강원,2022-09-30,26.74285714285714,0,0.0,4,0,0.0,0.0
강원,2023-05-01,18.99285714285714,0,0.0,0,0,0.0,0.0
강원,2023-05-02,23.12142857142857,0,0.0,1,0,0.0,0.0
강원,2023-05-03,25.342857142857145,0,0.0,2,0,0.0,0.0
강원,2023-05-04,25.292857142857144,0,0.0,3,0,0.0,0.0
강원,2023-05-05,19.571428571428573,0,0.0,4,0,0.0,0.0
강원,2023-05-06,12.442857142857141,0,0.0,5,0,0.0,0.0
강원,2023-05-07,14.471428571428572,0,0.0,6,0,0.0,0.0
강원,2023-05-08,21.50714285714286,0,0.0,0,0,0.0,0.0
강원,2023-05-09,25.857142857142858,0,0.0,1,0,0.0,0.0
강원,2023-05-10,24.292857142857144,0,0.0,2,0,0.0,0.0
강원,2023-05-11,23.478571428571428,0,0.0,3,0,0.0,0.0
강원,2023-05-12,23.12857142857143,0,0.0,4,0,0.0,0.0
강원,2023-05-13,22.542857142857144,0,0.0,5,0,0.0,0.0
강원,2023-05-14,22.142857142857142,0,0.0,6,0,0.0,0.0
강원,2023-05-15,26.400000000000002,0,3.0,0,1,0.0,0.0
강원,2023-05-16,31.485714285714288,0,0.0,1,0,1.0,0.0
강원,2023-05-17,30.271428571428572,0,0.0,2,0,0.0,1.0
강원,2023-05-18,24.67142857142857,0,0.0,3,0,0.0,0.0
강원,2023-05-19,21.400000000000002,0,1.0,4,1,0.0,0.0
강원,2023-05-20,26.357142857142858,0,0.0,5,0,1.0,0.0
강원,2023-05-21,23.92142857142857,2,0.0,6,0,0.0,1.0
강원,2023-05-22,22.62142857142857,0,1.0,0,1,0.0,0.0
강원,2023-05-23,23.92142857142857,0,0.0,1,0,1.0,0.0
강원,2023-05-24,25.642857142857142,0,1.0,2,1,0.0,1.0
강원,2023-05-25,25.935714285714287,0,0.0,3,0,1.0,0.0
강원,2023-05-26,25.37857142857143,1,0.0,4,0,0.0,1.0
강원,2023-05-27,22.035714285714285,0,1.0,5,1,0.0,0.0
강원,2023-05-28,19.542857142857144,0,2.0,6,1,1.0,0.0
강원,2023-05-29,24.764285714285712,1,0.0,0,0,1.0,1.0
강원,2023-05-30,23.857142857142858,0,0.0,1,0,0.0,1.0
강원,2023-05-31,25.657142857142855,0,1.0,2,1,0.0,0.0
강원,2023-06-01,26.385714285714283,0,1.0,3,1,1.0,0.0
강원,2023-06-02,26.05,0,2.0,4,1,1.0,1.0
강원,2023-06-03,27.685714285714287,0,0.0,5,0,1.0,1.0
강원,2023-06-04,27.928571428571427,0,1.0,6,1,0.0,1.0
강원,2023-06-05,27.657142857142855,0,0.0,0,0,1.0,0.0
강원,2023-06-06,26.464285714285715,0,0.0,1,0,0.0,1.0
강원,2023-06-07,26.5,0,0.0,2,0,0.0,0.0
강원,2023-06-08,27.428571428571427,0,3.0,3,1,0.0,0.0
강원,2023-06-09,26.150000000000002,0,0.0,4,0,1.0,0.0
강원,2023-06-10,26.55,1,1.0,5,1,0.0,1.0
강원,2023-06-11,26.021428571428572,0,2.0,6,1,1.0,0.0
강원,2023-06-12,25.342857142857145,0,1.0,0,1,1.0,1.0
강원,2023-06-13,25.99285714285714,0,3.0,1,1,1.0,1.0
강원,2023-06-14,25.32857142857143,0,1.0,2,1,1.0,1.0
강원,2023-06-15,25.264285714285712,1,1.0,3,1,1.0,1.0
강원,2023-06-16,29.735714285714288,1,2.0,4,1,1.0,1.0
강원,2023-06-17,32.035714285714285,1,1.0,5,1,1.0,1.0
강원,2023-06-18,31.17142857142857,0,2.0,6,1,1.0,1.0
강원,2023-06-19,29.87857142857143,0,1.0,0,1,1.0,1.0
강원,2023-06-20,24.935714285714287,0,2.0,1,1,1.0,1.0
강원,2023-06-21,21.385714285714283,0,0.0,2,0,1.0,1.0
강원,2023-06-22,25.021428571428572,0,1.0,3,1,0.0,1.0
강원,2023-06-23,26.82857142857143,0,0.0,4,0,1.0,0.0
강원,2023-06-24,28.95,0,0.0,5,0,0.0,1.0
강원,2023-06-25,30.5,1,1.0,6,1,0.0,0.0
강원,2023-06-26,23.92142857142857,0,0.0,0,0,1.0,0.0
강원,2023-06-27,28.892857142857142,0,1.0,1,1,0.0,1.0
강원,2023-06-28,30.53076923076923,1,1.0,2,1,1.0,0.0
강원,2023-06-29,26.06153846153846,0,0.0,3,0,1.0,1.0
강원,2023-06-30,26.515384615384615,0,0.0,4,0,0.0,1.0
강원,2023-07-01,31.49285714285714,3,2.0,5,1,0.0,0.0
강원,2023-07-02,31.45,0,0.0,6,0,1.0,0.0
강원,2023-07-03,30.623076923076926,6,4.0,0,1,0.0,1.0
강원,2023-07-04,29.614285714285717,1,1.0,1,1,1.0,0.0
강원,2023-07-05,29.307142857142857,2,1.0,2,1,1.0,1.0
강원,2023-07-06,31.692857142857143,0,1.0,3,1,1.0,1.0
강원,2023-07-07,29.514285714285712,0,1.0,4,1,1.0,1.0
강원,2023-07-08,28.464285714285715,0,1.0,5,1,1.0,1.0
강원,2023-07-09,27.571428571428573,0,3.0,6,1,1.0,1.0
강원,2023-07-10,30.914285714285715,0,3.0,0,1,1.0,1.0
강원,2023-07-11,27.55,0,4.0,1,1,1.0,1.0
강원,2023-07-12,29.12142857142857,0,1.0,2,1,1.0,1.0
강원,2023-07-13,26.2,0,0.0,3,0,1.0,1.0
강원,2023-07-14,27.035714285714285,0,1.0,4,1,0.0,1.0
강원,2023-07-15,25.74285714285714,0,0.0,5,0,1.0,0.0
강원,2023-07-16,27.24285714285714,0,1.0,6,1,0.0,1.0
강원,2023-07-17,28.478571428571428,0,1.0,0,1,1.0,0.0
강원,2023-07-18,25.50714285714286,0,2.0,1,1,1.0,1.0
강원,2023-07-19,30.042857142857144,1,0.0,2,0,1.0,1.0
강원,2023-07-20,30.485714285714288,6,0.0,3,0,0.0,1.0
강원,2023-07-21,31.32857142857143,2,0.0,4,0,0.0,0.0
강원,2023-07-22,31.157142857142855,3,0.0,5,0,0.0,0.0
강원,2023-07-23,27.192857142857143,0,2.0,6,1,0.0,0.0
강원,2023-07-24,30.25714285714286,0,1.0,0,1,1.0,0.0
강원,2023-07-25,31.164285714285715,2,0.0,1,0,1.0,1.0
강원,2023-07-26,31.414285714285715,2,0.0,2,0,0.0,1.0
강원,2023-07-27,32.364285714285714,2,1.0,3,1,0.0,0.0
강원,2023-07-28,33.542857142857144,6,1.0,4,1,1.0,0.0
강원,2023-07-29,33.65714285714286,7,2.0,5,1,1.0,1.0
강원,2023-07-30,33.8,2,2.0,6,1,1.0,1.0
강원,2023-07-31,32.73571428571428,4,0.0,0,0,1.0,1.0
강원,2023-08-01,33.16428571428572,4,1.0,1,1,0.0,1.0
강원,2023-08-02,33.628571428571426,6,1.0,2,1,1.0,0.0
강원,2023-08-03,33.77857142857143,3,0.0,3,0,1.0,1.0
강원,2023-08-04,34.042857142857144,6,1.0,4,1,0.0,1.0
강원,2023-08-05,34.75,5,1.0,5,1,1.0,0.0
강원,2023-08-06,32.785714285714285,3,1.0,6,1,1.0,1.0
강원,2023-08-07,30.042857142857144,1,1.0,0,1,1.0,1.0
강원,2023-08-08,29.042857142857144,0,1.0,1,1,1.0,1.0
강원,2023-08-09,26.2,0,1.0,2,1,1.0,1.0
강원,2023-08-10,23.192857142857143,0,1.0,3,1,1.0,1.0
강원,2023-08-11,28.485714285714288,0,0.0,4,0,1.0,1.0
강원,2023-08-12,26.92142857142857,1,0.0,5,0,0.0,1.0
강원,2023-08-13,28.614285714285717,1,0.0,6,0,0.0,0.0
강원,2023-08-14,30.571428571428573,4,3.0,0,1,0.0,0.0
강원,2023-08-15,28.335714285714285,2,1.0,1,1,1.0,0.0
강원,2023-08-16,29.785714285714285,0,1.0,2,1,1.0,1.0
강원,2023-08-17,30.085714285714285,1,0.0,3,0,1.0,1.0
강원,2023-08-18,31.45,1,0.0,4,0,0.0,1.0
강원,2023-08-19,31.357142857142858,0,0.0,5,0,0.0,0.0
강원,2023-08-20,30.735714285714288,1,0.0,6,0,0.0,0.0
강원,2023-08-21,32.16428571428572,2,0.0,0,0,0.0,0.0
강원,2023-08-22,32.44285714285714,0,1.0,1,1,0.0,0.0
강원,2023-08-23,30.764285714285712,0,1.0,2,1,1.0,0.0
강원,2023-08-24,24.914285714285715,0,0.0,3,0,1.0,1.0
강원,2023-08-25,29.07857142857143,0,1.0,4,1,0.0,1.0
강원,2023-08-26,29.77857142857143,0,0.0,5,0,1.0,0.0
강원,2023-08-27,27.7,0,0.0,6,0,0.0,1.0
강원,2023-08-28,24.114285714285717,0,0.0,0,0,0.0,0.0
강원,2023-08-29,27.514285714285712,0,0.0,1,0,0.0,0.0
강원,2023-08-30,24.599999999999998,0,1.0,2,1,0.0,0.0
강원,2023-08-31,26.964285714285715,0,1.0,3,1,1.0,0.0
강원,2023-09-01,28.75714285714286,1,1.0,4,1,1.0,1.0
강원,2023-09-02,28.385714285714283,0,0.0,5,0,1.0,1.0
강원,2023-09-03,27.342857142857145,0,0.0,6,0,0.0,1.0
강원,2023-09-04,28.557142857142857,0,1.0,0,1,0.0,0.0
강원,2023-09-05,29.164285714285715,0,0.0,1,0,1.0,0.0
강원,2023-09-06,28.728571428571428,0,0.0,2,0,0.0,1.0
강원,2023-09-07,28.22142857142857,0,0.0,3,0,0.0,0.0
강원,2023-09-08,28.00714285714286,0,0.0,4,0,0.0,0.0
강원,2023-09-09,28.75,1,0.0,5,0,0.0,0.0
강원,2023-09-10,28.900000000000002,2,0.0,6,0,0.0,0.0
강원,2023-09-11,28.564285714285713,0,0.0,0,0,0.0,0.0
강원,2023-09-12,29.642857142857142,0,0.0,1,0,0.0,0.0
강원,2023-09-13,22.271428571428572,0,0.0,2,0,0.0,0.0
강원,2023-09-14,23.592857142857145,0,1.0,3,1,0.0,0.0
강원,2023-09-15,22.178571428571427,0,0.0,4,0,1.0,0.0
강원,2023-09-16,25.585714285714285,0,1.0,5,1,0.0,1.0
강원,2023-09-17,26.97142857142857,0,0.0,6,0,1.0,0.0
강원,2023-09-18,28.75,0,0.0,0,0,0.0,1.0
강원,2023-09-19,27.842857142857145,0,0.0,1,0,0.0,0.0
강원,2023-09-20,22.0,0,1.0,2,1,0.0,0.0
강원,2023-09-21,21.52857142857143,0,1.0,3,1,1.0,0.0
강원,2023-09-22,24.24285714285714,0,0.0,4,0,1.0,1.0
강원,2023-09-23,24.62857142857143,0,0.0,5,0,0.0,1.0
강원,2023-09-24,23.45,0,0.0,6,0,0.0,0.0
강원,2023-09-25,24.714285714285715,0,0.0,0,0,0.0,0.0
강원,2023-09-26,20.442857142857143,0,0.0,1,0,0.0,0.0
강원,2023-09-27,21.957142857142856,0,0.0,2,0,0.0,0.0
강원,2023-09-28,26.5,0,2.0,3,1,0.0,0.0
강원,2023-09-29,24.021428571428572,0,1.0,4,1,1.0,0.0
강원,2023-09-30,23.107142857142858,0,1.0,5,1,1.0,1.0
강원,2024-05-01,20.042857142857144,0,0.0,2,0,1.0,1.0
강원,2024-05-02,24.042857142857144,0,0.0,3,0,0.0,1.0
강원,2024-05-03,27.49285714285714,0,1.0,4,1,0.0,0.0
강원,2024-05-04,28.071428571428573,0,0.0,5,0,1.0,0.0
강원,2024-05-05,19.400000000000002,0,1.0,6,1,0.0,1.0
강원,2024-05-06,19.25,0,0.0,0,0,1.0,0.0
강원,2024-05-07,14.592857142857143,0,1.0,1,1,0.0,1.0
강원,2024-05-08,18.771428571428572,0,0.0,2,0,1.0,0.0
강원,2024-05-09,23.092857142857145,0,0.0,3,0,0.0,1.0
강원,2024-05-10,26.014285714285712,0,0.0,4,0,0.0,0.0
강원,2024-05-11,23.72142857142857,0,0.0,5,0,0.0,0.0
강원,2024-05-12,22.22142857142857,0,1.0,6,1,0.0,0.0
강원,2024-05-13,23.864285714285717,0,0.0,0,0,1.0,0.0
강원,2024-05-14,26.192857142857143,0,0.0,1,0,0.0,1.0
강원,2024-05-15,22.107142857142858,0,1.0,2,1,0.0,0.0
강원,2024-05-16,18.357142857142858,0,3.0,3,1,1.0,0.0
강원,2024-05-17,24.935714285714287,0,0.0,4,0,1.0,1.0
강원,2024-05-18,27.807142857142857,0,1.0,5,1,0.0,1.0
강원,2024-05-19,27.77857142857143,0,1.0,6,1,1.0,0.0
강원,2024-05-20,21.092857142857145,0,0.0,0,0,1.0,1.0
강원,2024-05-21,24.25714285714286,0,0.0,1,0,0.0,1.0
강원,2024-05-22,26.92142857142857,0,1.0,2,1,0.0,0.0
강원,2024-05-23,29.478571428571428,1,0.0,3,0,1.0,0.0
강원,2024-05-24,21.74285714285714,0,0.0,4,0,0.0,1.0
강원,2024-05-25,23.185714285714287,1,1.0,5,1,0.0,0.0
강원,2024-05-26,25.021428571428572,0,1.0,6,1,1.0,0.0
강원,2024-05-27,23.014285714285712,0,0.0,0,0,1.0,1.0
강원,2024-05-28,21.685714285714287,0,0.0,1,0,0.0,1.0
강원,2024-05-29,27.564285714285713,1,1.0,2,1,0.0,0.0
강원,2024-05-30,24.185714285714287,0,0.0,3,0,1.0,0.0
강원,2024-05-31,25.75,0,0.0,4,0,0.0,1.0
강원,2024-06-01,22.571428571428573,0,0.0,5,0,0.0,0.0
강원,2024-06-02,21.885714285714283,0,0.0,6,0,0.0,0.0
강원,2024-06-03,24.0,0,0.0,0,0,0.0,0.0
강원,2024-06-04,26.107142857142858,0,0.0,1,0,0.0,0.0
강원,2024-06-05,27.95,1,2.0,2,1,0.0,0.0
강원,2024-06-06,28.164285714285715,0,1.0,3,1,1.0,0.0
강원,2024-06-07,27.099999999999998,1,0.0,4,0,1.0,1.0
강원,2024-06-08,22.057142857142857,0,1.0,5,1,0.0,1.0
강원,2024-06-09,28.235714285714288,1,0.0,6,0,1.0,0.0
강원,2024-06-10,29.192857142857143,0,1.0,0,1,0.0,1.0
강원,2024-06-11,31.428571428571427,2,0.0,1,0,1.0,0.0
강원,2024-06-12,32.75,3,1.0,2,1,0.0,1.0
강원,2024-06-13,31.657142857142855,2,0.0,3,0,1.0,0.0
강원,2024-06-14,31.092857142857145,0,0.0,4,0,0.0,1.0
강원,2024-06-15,26.857142857142858,0,1.0,5,1,0.0,0.0
강원,2024-06-16,28.228571428571428,0,1.0,6,1,1.0,0.0
강원,2024-06-17,30.42142857142857,0,0.0,0,0,1.0,1.0
강원,2024-06-18,32.33571428571428,2,1.0,1,1,0.0,1.0
강원,2024-06-19,33.92857142857143,3,1.0,2,1,1.0,0.0
강원,2024-06-20,33.67142857142857,1,0.0,3,0,1.0,1.0
강원,2024-06-21,32.042857142857144,1,1.0,4,1,0.0,1.0
강원,2024-06-22,24.228571428571428,0,4.0,5,1,1.0,0.0
강원,2024-06-23,27.442857142857143,0,2.0,6,1,1.0,1.0
강원,2024-06-24,27.857142857142858,1,1.0,0,1,1.0,1.0
강원,2024-06-25,26.457142857142856,1,1.0,1,1,1.0,1.0
강원,2024-06-26,28.928571428571427,0,0.0,2,0,1.0,1.0
강원,2024-06-27,29.892857142857142,0,0.0,3,0,0.0,1.0
강원,2024-06-28,30.72142857142857,2,0.0,4,0,0.0,0.0
강원,2024-06-29,31.650000000000002,1,3.0,5,1,0.0,0.0
강원,2024-06-30,26.42142857142857,0,3.0,6,1,1.0,0.0
강원,2024-07-01,30.25,1,0.0,0,0,1.0,1.0
강원,2024-07-02,22.914285714285715,0,0.0,1,0,0.0,1.0
강원,2024-07-03,27.24285714285714,0,2.0,2,1,0.0,0.0
강원,2024-07-04,30.37857142857143,1,2.0,3,1,1.0,0.0
강원,2024-07-05,28.857142857142858,0,1.0,4,1,1.0,1.0
강원,2024-07-06,30.514285714285712,1,3.0,5,1,1.0,1.0
강원,2024-07-07,28.07857142857143,0,4.0,6,1,1.0,1.0
강원,2024-07-08,25.514285714285712,1,0.0,0,0,1.0,1.0
강원,2024-07-09,26.728571428571428,0,0.0,1,0,0.0,1.0
강원,2024-07-10,28.67142857142857,0,0.0,2,0,0.0,0.0
강원,2024-07-11,30.27857142857143,3,1.0,3,1,0.0,0.0
강원,2024-07-12,29.650000000000002,1,0.0,4,0,1.0,0.0
강원,2024-07-13,30.157142857142855,2,3.0,5,1,0.0,1.0
강원,2024-07-14,26.849999999999998,2,2.0,6,1,1.0,0.0
강원,2024-07-15,27.957142857142856,1,3.0,0,1,1.0,1.0
강원,2024-07-16,29.7,0,1.0,1,1,1.0,1.0
강원,2024-07-17,28.2,0,2.0,2,1,1.0,1.0
강원,2024-07-18,26.3,0,1.0,3,1,1.0,1.0
강원,2024-07-19,31.157142857142855,1,1.0,4,1,1.0,1.0
강원,2024-07-20,29.74285714285714,0,4.0,5,1,1.0,1.0
강원,2024-07-21,30.864285714285717,0,1.0,6,1,1.0,1.0
강원,2024-07-22,30.135714285714283,1,1.0,0,1,1.0,1.0
강원,2024-07-23,29.428571428571427,1,3.0,1,1,1.0,1.0
강원,2024-07-24,31.464285714285715,1,9.0,2,1,1.0,1.0
강원,2024-07-25,32.95,5,1.0,3,1,1.0,1.0
강원,2024-07-26,32.91428571428572,5,2.0,4,1,1.0,1.0
강원,2024-07-27,32.33571428571428,1,2.0,5,1,1.0,1.0
강원,2024-07-28,33.09285714285714,4,0.0,6,0,1.0,1.0
강원,2024-07-29,30.235714285714288,2,2.0,0,1,0.0,1.0
강원,2024-07-30,31.228571428571428,1,2.0,1,1,1.0,0.0
강원,2024-07-31,33.364285714285714,4,0.0,2,0,1.0,1.0
강원,2024-08-01,33.59285714285714,4,0.0,3,0,0.0,1.0
강원,2024-08-02,33.67857142857143,5,2.0,4,1,0.0,0.0
강원,2024-08-03,34.68571428571429,11,0.0,5,0,1.0,0.0
강원,2024-08-04,33.74285714285714,8,1.0,6,1,0.0,1.0
강원,2024-08-05,33.30714285714286,5,6.0,0,1,1.0,0.0
강원,2024-08-06,31.8,4,0.0,1,0,1.0,1.0
강원,2024-08-07,32.6,1,0.0,2,0,0.0,1.0
강원,2024-08-08,30.964285714285715,3,0.0,3,0,0.0,0.0
강원,2024-08-09,32.9,3,0.0,4,0,0.0,0.0
강원,2024-08-10,33.06428571428571,2,0.0,5,0,0.0,0.0
강원,2024-08-11,33.07857142857143,2,1.0,6,1,0.0,0.0
강원,2024-08-12,33.207142857142856,9,0.0,0,0,1.0,0.0
강원,2024-08-13,33.364285714285714,7,2.0,1,1,0.0,1.0
강원,2024-08-14,33.207142857142856,2,0.0,2,0,1.0,0.0
강원,2024-08-15,32.721428571428575,0,1.0,3,1,0.0,1.0
강원,2024-08-16,32.32857142857143,2,0.0,4,0,1.0,0.0
강원,2024-08-17,33.17142857142857,3,4.0,5,1,0.0,1.0
강원,2024-08-18,33.74285714285715,1,1.0,6,1,1.0,0.0
강원,2024-08-19,34.05714285714286,4,1.0,0,1,1.0,1.0
강원,2024-08-20,33.17857142857143,1,0.0,1,0,1.0,1.0
강원,2024-08-21,28.792857142857144,0,4.0,2,1,0.0,1.0
강원,2024-08-22,33.135714285714286,2,3.0,3,1,1.0,0.0
강원,2024-08-23,32.15714285714286,3,0.0,4,0,1.0,1.0
강원,2024-08-24,31.864285714285717,0,1.0,5,1,0.0,1.0
강원,2024-08-25,31.62142857142857,4,0.0,6,0,1.0,0.0
강원,2024-08-26,29.571428571428573,0,2.0,0,1,0.0,1.0
강원,2024-08-27,26.62142857142857,0,1.0,1,1,1.0,0.0
강원,2024-08-28,29.685714285714287,1,0.0,2,0,1.0,1.0
강원,2024-08-29,28.321428571428573,0,0.0,3,0,0.0,1.0
강원,2024-08-30,30.678571428571427,0,0.0,4,0,0.0,0.0
강원,2024-08-31,30.142857142857142,2,0.0,5,0,0.0,0.0
강원,2024-09-01,30.814285714285713,0,0.0,6,0,0.0,0.0
강원,2024-09-02,26.385714285714283,0,0.0,0,0,0.0,0.0
강원,2024-09-03,28.400000000000002,0,1.0,1,1,0.0,0.0
강원,2024-09-04,30.150000000000002,1,0.0,2,0,1.0,0.0
강원,2024-09-05,29.857142857142858,0,0.0,3,0,0.0,1.0
강원,2024-09-06,24.457142857142856,0,1.0,4,1,0.0,0.0
강원,2024-09-07,28.978571428571428,0,1.0,5,1,1.0,0.0
강원,2024-09-08,30.099999999999998,3,1.0,6,1,1.0,1.0
강원,2024-09-09,30.82857142857143,1,0.0,0,0,1.0,1.0
강원,2024-09-10,33.207142857142856,0,0.0,1,0,0.0,1.0
강원,2024-09-11,32.528571428571425,0,0.0,2,0,0.0,0.0
강원,2024-09-12,24.064285714285713,0,0.0,3,0,0.0,0.0
강원,2024-09-13,28.435714285714287,0,1.0,4,1,0.0,0.0
강원,2024-09-14,27.935714285714287,0,0.0,5,0,1.0,0.0
강원,2024-09-15,25.74285714285714,0,0.0,6,0,0.0,1.0
강원,2024-09-16,27.235714285714288,0,0.0,0,0,0.0,0.0
강원,2024-09-17,31.321428571428573,1,0.0,1,0,0.0,0.0
강원,2024-09-18,30.057142857142857,0,2.0,2,1,0.0,0.0
강원,2024-09-19,30.099999999999998,1,0.0,3,0,1.0,0.0
강원,2024-09-20,27.714285714285715,0,0.0,4,0,0.0,1.0
강원,2024-09-21,19.914285714285715,0,1.0,5,1,0.0,0.0
강원,2024-09-22,21.664285714285715,0,0.0,6,0,1.0,0.0
강원,2024-09-23,22.49285714285714,0,0.0,0,0,0.0,1.0
강원,2024-09-24,24.064285714285713,0,0.0,1,0,0.0,0.0
강원,2024-09-25,25.521428571428572,0,0.0,2,0,0.0,0.0
강원,2024-09-26,26.514285714285712,0,1.0,3,1,0.0,0.0
강원,2024-09-27,25.864285714285717,0,0.0,4,0,1.0,0.0
강원,2024-09-28,24.37142857142857,0,0.0,5,0,0.0,1.0
강원,2024-09-29,25.12142857142857,0,0.0,6,0,0.0,0.0
강원,2024-09-30,26.22142857142857,0,1.0,0,1,0.0,0.0
강원,2025-05-01,20.514285714285712,0,3.0,3,1,1.0,0.0
강원,2025-05-02,18.514285714285712,0,0.0,4,0,1.0,1.0
강원,2025-05-03,13.492857142857144,0,0.0,5,0,0.0,1.0
강원,2025-05-04,20.864285714285717,0,0.0,6,0,0.0,0.0
강원,2025-05-05,16.135714285714286,0,0.0,0,0,0.0,0.0
강원,2025-05-06,17.735714285714288,0,1.0,1,1,0.0,0.0
강원,2025-05-07,20.37857142857143,0,0.0,2,0,1.0,0.0
강원,2025-05-08,23.542857142857144,0,1.0,3,1,0.0,1.0
강원,2025-05-09,15.757142857142856,0,1.0,4,1,1.0,0.0
강원,2025-05-10,14.821428571428571,0,0.0,5,0,1.0,1.0
강원,2025-05-11,18.87857142857143,0,0.0,6,0,0.0,1.0
강원,2025-05-12,24.442857142857143,0,1.0,0,1,0.0,0.0
강원,2025-05-13,27.2,0,3.0,1,1,1.0,0.0
강원,2025-05-14,27.3,0,0.0,2,0,1.0,1.0
강원,2025-05-15,24.407142857142855,0,1.0,3,1,0.0,1.0
강원,2025-05-16,24.17142857142857,0,1.0,4,1,1.0,0.0
강원,2025-05-17,25.77857142857143,1,1.0,5,1,1.0,1.0
강원,2025-05-18,21.27857142857143,0,0.0,6,0,1.0,1.0
강원,2025-05-19,23.142857142857142,0,0.0,0,0,0.0,1.0
