scene,date,path,row,지점,LST_30m,LST_100m,LST_500m,LST_1000m,지점명,Tavg,Tmax,Tmin,net,scene_id
LC08_L2SP_114035_20250802_20250808_02_T1,2025-08-02,114,035,277,47.878946600000006,48.98106816000003,53.52979183240345,51.908429119874235,영덕,27.5,35.5,22.3,ASOS,LC08_L2SP_114035_20250802_20250808_02_T1
LC08_L2SP_114035_20250802_20250808_02_T1,2025-08-02,114,035,281,,49.15472256500001,45.550782992272744,44.01606157897865,영천,29.1,36.7,22.6,ASOS,LC08_L2SP_114035_20250802_20250808_02_T1
LC08_L2SP_114035_20250802_20250808_02_T1,2025-08-02,114,035,278,53.13244334000001,52.09485135565218,48.98156877909093,50.65910969569002,의성,29.5,37.5,22.8,ASOS,LC08_L2SP_114035_20250802_20250808_02_T1
LC08_L2SP_114035_20250802_20250808_02_T1,2025-08-02,114,035,285,50.369543840000006,50.8512812064286,44.5581286422397,42.03067482721314,합천,29.4,36.9,24.0,ASOS,LC08_L2SP_114035_20250802_20250808_02_T1
LC08_L2SP_114035_20250802_20250808_02_T1,2025-08-02,114,035,288,49.471743920000016,49.369496293142866,47.35522357407231,47.81622183956289,밀양,30.9,38.7,27.0,ASOS,LC08_L2SP_114035_20250802_20250808_02_T1
LC08_L2SP_114035_20250802_20250808_02_T1,2025-08-02,114,035,136,52.89489095000002,53.514748877000024,51.36404611266804,50.34286756896554,안동,29.9,35.7,24.6,ASOS,LC08_L2SP_114035_20250802_20250808_02_T1
LC08_L2SP_114035_20250802_20250808_02_T1,2025-08-02,114,035,253,41.31748754000002,41.99653418000002,47.251240734639204,46.33965748774121,김해시,29.9,35.4,26.0,ASOS,LC08_L2SP_114035_20250802_20250808_02_T1
LC08_L2SP_114035_20250802_20250808_02_T1,2025-08-02,114,035,257,45.257325259999995,45.1364250097143,47.4359991967494,47.57025705045266,양산시,30.3,37.7,27.0,ASOS,LC08_L2SP_114035_20250802_20250808_02_T1
LC08_L2SP_114035_20250802_20250808_02_T1,2025-08-02,114,035,152,43.54717592000001,43.12155104857145,40.7996242303093,40.941655795974455,울산,28.5,34.1,24.1,ASOS,LC08_L2SP_114035_20250802_20250808_02_T1
LC08_L2SP_114035_20250802_20250808_02_T1,2025-08-02,114,035,143,45.633307460000026,45.13516819739132,,,대구,30.9,37.3,25.2,ASOS,LC08_L2SP_114035_20250802_20250808_02_T1
LC08_L2SP_114035_20250802_20250808_02_T1,2025-08-02,114,035,283,46.362485060000004,45.4590860977143,40.337801513541685,39.71989384450074,경주시,29.4,37.6,24.1,ASOS,LC08_L2SP_114035_20250802_20250808_02_T1
LC08_L2SP_114035_20250802_20250808_02_T1,2025-08-02,114,035,296,47.91426614000002,47.60023148342859,47.33315072300443,46.66984647619731,북부산,30.5,36.0,27.0,ASOS,LC08_L2SP_114035_20250802_20250808_02_T1
LC08_L2SP_114036_20200820_20200905_02_T1,2020-08-20,114,036,159,39.49112552000005,40.19826502914289,42.17414021574915,41.883976600261605,부산,29.4,33.2,26.5,ASOS,LC08_L2SP_114036_20200820_20200905_02_T1
LC08_L2SP_114036_20200820_20200905_02_T1,2020-08-20,114,036,162,39.88305848000001,40.77719269739132,40.08451450727275,39.986938274242895,통영,27.5,33.9,24.7,ASOS,LC08_L2SP_114036_20200820_20200905_02_T1
LC08_L2SP_114036_20200820_20200905_02_T1,2020-08-20,114,036,294,44.64208166000001,44.520204832571444,41.3746111503093,39.12599238731077,거제,28.6,34.5,24.1,ASOS,LC08_L2SP_114036_20200820_20200905_02_T1
LC08_L2SP_114036_20200820_20200905_02_T1,2020-08-20,114,036,288,45.084145580000005,44.697746557142885,43.08995129328469,43.29833440683501,밀양,29.2,36.2,23.6,ASOS,LC08_L2SP_114036_20200820_20200905_02_T1
LC08_L2SP_114036_20200820_20200905_02_T1,2020-08-20,114,036,285,,,42.72103779464569,40.57531081294619,합천,28.3,34.8,21.9,ASOS,LC08_L2SP_114036_20200820_20200905_02_T1
LC08_L2SP_114036_20200820_20200905_02_T1,2020-08-20,114,036,192,42.35200826000001,42.45142381314287,40.45586641225002,38.51531463937685,진주,28.4,35.7,22.6,ASOS,LC08_L2SP_114036_20200820_20200905_02_T1
LC08_L2SP_114036_20200820_20200905_02_T1,2020-08-20,114,036,253,41.50433930000005,42.05708196285716,46.081197283505176,45.22768218537384,김해시,29.1,35.8,25.2,ASOS,LC08_L2SP_114036_20200820_20200905_02_T1
LC08_L2SP_114036_20200820_20200905_02_T1,2020-08-20,114,036,257,43.492487600000004,43.478197021142876,45.55362971166248,45.793994394833504,양산시,30.2,37.8,25.2,ASOS,LC08_L2SP_114036_20200820_20200905_02_T1
LC08_L2SP_114036_20200820_20200905_02_T1,2020-08-20,114,036,263,38.267474360000016,38.967155713333355,,38.093639289514236,의령군,28.6,36.2,22.8,ASOS,LC08_L2SP_114036_20200820_20200905_02_T1
LC08_L2SP_114036_20200820_20200905_02_T1,2020-08-20,114,036,255,39.07070906000001,40.162717621142875,44.35566098061857,43.984522796061924,북창원,30.2,36.9,25.7,ASOS,LC08_L2SP_114036_20200820_20200905_02_T1
LC08_L2SP_114036_20200820_20200905_02_T1,2020-08-20,114,036,155,42.00906692000001,41.816843985714314,40.51865750494847,40.57108099425646,창원,28.9,35.8,24.9,ASOS,LC08_L2SP_114036_20200820_20200905_02_T1
LC08_L2SP_114036_20220709_20220721_02_T1,2022-07-09,114,036,162,35.69256596,36.621177596521754,36.326875110567535,36.537972027621265,통영,27.3,32.6,22.7,ASOS,LC08_L2SP_114036_20220709_20220721_02_T1
LC08_L2SP_114036_20220709_20220721_02_T1,2022-07-09,114,036,295,38.10796675999999,37.90526189771429,35.37065889354168,32.97831572158577,남해,27.0,32.3,22.7,ASOS,LC08_L2SP_114036_20220709_20220721_02_T1
LC08_L2SP_114036_20220709_20220721_02_T1,2022-07-09,114,036,294,38.56826012000001,38.30917420400002,35.23629356969074,33.559196346627786,거제,26.6,30.7,22.9,ASOS,LC08_L2SP_114036_20220709_20220721_02_T1
LC08_L2SP_114036_20220709_20220721_02_T1,2022-07-09,114,036,155,36.85925012000001,36.65211810800001,35.70143002520002,34.43784651216297,창원,27.6,33.4,23.4,ASOS,LC08_L2SP_114036_20220709_20220721_02_T1
LC08_L2SP_114036_20220709_20220721_02_T1,2022-07-09,114,036,255,33.22475552000001,33.90139326971429,36.19541330147099,36.57614502523168,북창원,28.1,33.3,23.6,ASOS,LC08_L2SP_114036_20220709_20220721_02_T1
LC08_L2SP_114036_20230813_20230818_02_T1,2023-08-13,114,036,159,39.789632600000004,40.4598900457143,42.834262300618576,43.08225173947436,부산,26.9,31.0,23.5,ASOS,LC08_L2SP_114036_20230813_20230818_02_T1
LC08_L2SP_114036_20230813_20230818_02_T1,2023-08-13,114,036,295,43.295381780000035,43.10377734457145,40.48891037296598,38.429715849745975,남해,26.5,30.9,23.7,ASOS,LC08_L2SP_114036_20230813_20230818_02_T1
LC08_L2SP_114036_20240612_20240628_02_T1,2024-06-12,114,036,159,36.23830982000002,36.95602891485716,39.472348351640534,39.43766307215192,부산,23.8,28.7,20.7,ASOS,LC08_L2SP_114036_20240612_20240628_02_T1
LC08_L2SP_114036_20240612_20240628_02_T1,2024-06-12,114,036,162,,,37.37648356645671,38.19388018710061,통영,21.8,28.5,17.7,ASOS,LC08_L2SP_114036_20240612_20240628_02_T1
LC08_L2SP_114036_20240612_20240628_02_T1,2024-06-12,114,036,295,42.73995353000001,41.950840649473705,39.9996543691648,37.11020639484538,남해,24.2,30.0,18.2,ASOS,LC08_L2SP_114036_20240612_20240628_02_T1
LC08_L2SP_114036_20240612_20240628_02_T1,2024-06-12,114,036,294,44.23419794000002,44.055647085714305,40.318654394226826,37.610367353064866,거제,23.3,29.0,17.8,ASOS,LC08_L2SP_114036_20240612_20240628_02_T1
LC08_L2SP_114036_20240612_20240628_02_T1,2024-06-12,114,036,288,42.94332572000002,42.4915611337143,41.424459515288476,41.42104308302126,밀양,26.1,33.4,19.6,ASOS,LC08_L2SP_114036_20240612_20240628_02_T1
LC08_L2SP_114036_20240612_20240628_02_T1,2024-06-12,114,036,192,40.55071172000002,40.31281752800002,37.09432999423379,35.81099124610456,진주,24.3,32.2,17.2,ASOS,LC08_L2SP_114036_20240612_20240628_02_T1
LC08_L2SP_114036_20240612_20240628_02_T1,2024-06-12,114,036,253,37.04154452000002,37.707309710857174,42.29379620804126,41.51002654083598,김해시,25.4,31.6,19.2,ASOS,LC08_L2SP_114036_20240612_20240628_02_T1
LC08_L2SP_114036_20240612_20240628_02_T1,2024-06-12,114,036,257,39.68139530000004,39.61183045485717,40.809147583116584,41.026736463975176,양산시,25.9,32.7,19.9,ASOS,LC08_L2SP_114036_20240612_20240628_02_T1
LC08_L2SP_114036_20240612_20240628_02_T1,2024-06-12,114,036,263,40.37069600000003,40.28600506000002,,37.886105943649305,의령군,26.3,34.3,18.9,ASOS,LC08_L2SP_114036_20240612_20240628_02_T1
LC08_L2SP_114036_20240612_20240628_02_T1,2024-06-12,114,036,155,39.70987880000001,38.90430031485716,37.76535902811646,37.03200462796815,창원,25.0,32.3,18.6,ASOS,LC08_L2SP_114036_20240612_20240628_02_T1
LC08_L2SP_114036_20240612_20240628_02_T1,2024-06-12,114,036,255,39.07298774000003,39.46221883657146,42.44923585525775,41.601473017774616,북창원,26.0,32.7,20.1,ASOS,LC08_L2SP_114036_20240612_20240628_02_T1
LC08_L2SP_114036_20240730_20240801_02_T1,2024-07-30,114,036,159,42.456827540000006,43.43503231142858,46.69433694831426,46.24212246609274,부산,29.4,32.3,26.1,ASOS,LC08_L2SP_114036_20240730_20240801_02_T1
LC08_L2SP_114036_20240730_20240801_02_T1,2024-07-30,114,036,295,45.44759504000001,45.23505930114287,41.67854716487807,38.516765816389785,남해,29.6,34.1,24.6,ASOS,LC08_L2SP_114036_20240730_20240801_02_T1
LC08_L2SP_114036_20240730_20240801_02_T1,2024-07-30,114,036,294,47.25800630000001,47.02766430457144,43.17039892268043,40.70488908812373,거제,28.6,31.7,25.6,ASOS,LC08_L2SP_114036_20240730_20240801_02_T1
LC08_L2SP_114036_20240730_20240801_02_T1,2024-07-30,114,036,285,,,43.17161444663074,41.007173091561846,합천,29.6,36.2,24.0,ASOS,LC08_L2SP_114036_20240730_20240801_02_T1
LC08_L2SP_114036_20240730_20240801_02_T1,2024-07-30,114,036,288,50.94604988000003,50.73611834685717,48.53514850745765,49.267810608469404,밀양,30.3,36.0,24.3,ASOS,LC08_L2SP_114036_20240730_20240801_02_T1
LC08_L2SP_114036_20240730_20240801_02_T1,2024-07-30,114,036,253,42.46366358,43.4677476457143,48.957952478350535,47.807259209742284,김해시,30.5,35.7,25.4,ASOS,LC08_L2SP_114036_20240730_20240801_02_T1
LC08_L2SP_114036_20240730_20240801_02_T1,2024-07-30,114,036,257,45.56038970000003,45.693659927428584,47.428325569738504,47.52765100612587,양산시,31.5,37.7,25.6,ASOS,LC08_L2SP_114036_20240730_20240801_02_T1
LC08_L2SP_114036_20240730_20240801_02_T1,2024-07-30,114,036,263,41.86664942000001,42.55949473333336,,40.91782893684835,의령군,29.8,36.3,23.9,ASOS,LC08_L2SP_114036_20240730_20240801_02_T1
LC08_L2SP_114036_20240730_20240801_02_T1,2024-07-30,114,036,155,46.25082974000003,46.248746375428595,44.1566719216495,44.315937100553214,창원,30.3,37.3,24.8,ASOS,LC08_L2SP_114036_20240730_20240801_02_T1
LC08_L2SP_114036_20240730_20240801_02_T1,2024-07-30,114,036,255,45.63558614000002,46.7593009057143,49.99910956020621,48.84216602315157,북창원,31.1,36.6,26.0,ASOS,LC08_L2SP_114036_20240730_20240801_02_T1
LC08_L2SP_114036_20240815_20240822_02_T1,2024-08-15,114,036,295,46.96063856000001,46.833520768571454,43.07029382265428,39.37674453017875,남해,28.9,33.6,25.7,ASOS,LC08_L2SP_114036_20240815_20240822_02_T1
LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,114,036,159,39.425043800000026,40.2848874217143,42.60391084635322,42.37650424050885,부산,27.7,31.8,25.3,ASOS,LC08_L2SP_114036_20240831_20240906_02_T1
LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,114,036,162,40.00382852000001,40.10910353600002,40.06316610781643,39.35919352173266,통영,27.7,33.3,23.8,ASOS,LC08_L2SP_114036_20240831_20240906_02_T1
LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,114,036,295,43.83087158000001,43.51921326114288,40.30389260988401,36.619680312448295,남해,26.9,33.5,22.6,ASOS,LC08_L2SP_114036_20240831_20240906_02_T1
LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,114,036,294,43.55629064000001,43.42966113714287,39.76583957876291,37.49440280556703,거제,26.9,32.4,22.8,ASOS,LC08_L2SP_114036_20240831_20240906_02_T1
LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,114,036,285,45.13769456000002,45.66397198228573,41.81039244347828,39.56320702656313,합천,27.0,34.3,20.3,ASOS,LC08_L2SP_114036_20240831_20240906_02_T1
LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,114,036,288,43.30791452000002,43.204071817142875,40.90483257667872,41.42486905847626,밀양,27.8,34.3,21.7,ASOS,LC08_L2SP_114036_20240831_20240906_02_T1
LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,114,036,192,43.87758452000003,43.5997808754286,41.077721310487824,38.92118471327625,진주,26.8,34.5,21.0,ASOS,LC08_L2SP_114036_20240831_20240906_02_T1
LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,114,036,253,38.40761318,39.24385618742859,43.646874042886616,42.90232612938111,김해시,27.7,34.3,23.9,ASOS,LC08_L2SP_114036_20240831_20240906_02_T1
LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,114,036,257,40.26587672000003,40.40295559828574,42.31117791972808,42.838599495687575,양산시,27.8,34.7,22.5,ASOS,LC08_L2SP_114036_20240831_20240906_02_T1
LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,114,036,263,38.55117002000001,39.464414326666684,,38.18395965805689,의령군,27.3,35.7,21.1,ASOS,LC08_L2SP_114036_20240831_20240906_02_T1
LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,114,036,155,39.59366612000002,39.44083179714286,37.75918730685474,37.72901312899647,창원,27.7,33.7,24.6,ASOS,LC08_L2SP_114036_20240831_20240906_02_T1
LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,114,036,255,39.363519440000005,39.75118801314287,42.54220225821103,41.783645699344284,북창원,29.1,34.9,25.4,ASOS,LC08_L2SP_114036_20240831_20240906_02_T1
LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,114,036,159,40.86744824000002,41.66859957542859,44.06671196173686,43.818814215945174,부산,29.7,32.2,27.4,ASOS,LC08_L2SP_114036_20250802_20250808_02_T1
LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,114,036,285,50.37865856000002,50.8692258114286,44.57947470003986,42.10600776139856,합천,29.4,36.9,24.0,ASOS,LC08_L2SP_114036_20250802_20250808_02_T1
LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,114,036,288,49.458071840000024,49.3632461994286,47.35578363518074,47.82197038700811,밀양,30.9,38.7,27.0,ASOS,LC08_L2SP_114036_20250802_20250808_02_T1
LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,114,036,253,41.357364440000005,42.01899545428574,47.253323651752595,46.34458734309764,김해시,29.9,35.4,26.0,ASOS,LC08_L2SP_114036_20250802_20250808_02_T1
LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,114,036,257,45.2584646,45.13935474114287,47.43886168248141,47.57624825525315,양산시,30.3,37.7,27.0,ASOS,LC08_L2SP_114036_20250802_20250808_02_T1
LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,114,036,263,40.77744038000003,41.68258271333335,,40.6173529855332,의령군,28.7,35.9,23.3,ASOS,LC08_L2SP_114036_20250802_20250808_02_T1
LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,114,036,155,45.834970640000016,45.75635618000002,43.961010831752596,44.156495917542394,창원,29.5,35.4,25.4,ASOS,LC08_L2SP_114036_20250802_20250808_02_T1
LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,114,036,255,45.76319222000001,46.61935740114287,49.819215213195896,48.983779146243926,북창원,30.7,37.0,26.3,ASOS,LC08_L2SP_114036_20250802_20250808_02_T1
LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,114,036,296,47.91882350000003,47.604333107428594,47.3366643871576,46.66630563083523,북부산,30.5,36.0,27.0,ASOS,LC08_L2SP_114036_20250802_20250808_02_T1
LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,115,034,101,39.541256480000015,39.38321374571431,38.003913379271644,37.69101322340002,춘천,25.6,32.6,18.8,ASOS,LC08_L2SP_115034_20200608_20200824_02_T1
LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,115,034,114,42.37935242000001,41.808152449142874,41.27369929752579,40.1888341121214,원주,25.4,31.1,19.7,ASOS,LC08_L2SP_115034_20200608_20200824_02_T1
LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,115,034,212,40.03800872000003,40.331763124571445,37.774978005154665,35.35633006504581,홍천,24.8,32.3,17.8,ASOS,LC08_L2SP_115034_20200608_20200824_02_T1
LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,115,034,127,40.72844876000001,40.70100694228574,39.15200547154641,38.66984860621244,충주,24.9,31.7,18.3,ASOS,LC08_L2SP_115034_20200608_20200824_02_T1
LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,115,034,221,40.297778240000035,39.830388419428594,37.88599513814435,36.66236469046634,제천,23.7,31.3,16.8,ASOS,LC08_L2SP_115034_20200608_20200824_02_T1
LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,115,034,203,36.069687500000015,36.30538227043479,35.64992303225436,35.566453747096126,이천,25.0,32.0,18.6,ASOS,LC08_L2SP_115034_20200608_20200824_02_T1
LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,115,034,202,41.020689470000036,40.87308497473686,40.39720442636105,38.72370136540214,양평,25.0,31.6,18.0,ASOS,LC08_L2SP_115034_20200608_20200824_02_T1
LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,115,034,272,37.02787244000003,37.76619731257146,37.95558492907219,37.35264370440884,영주,25.1,32.0,16.5,ASOS,LC08_L2SP_115034_20200608_20200824_02_T1
LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,115,034,273,36.80456179999999,36.991771638285734,33.99407234226806,33.4364137746121,문경,25.8,32.4,17.6,ASOS,LC08_L2SP_115034_20200608_20200824_02_T1
LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,115,034,136,42.59810570000002,42.59109875900002,40.97747692590634,40.022128875226734,안동,25.2,33.2,17.2,ASOS,LC08_L2SP_115034_20200608_20200824_02_T1
LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,115,034,216,41.12607842000002,41.079918873714306,39.2546556987629,36.16491649237334,태백,23.7,32.8,14.0,ASOS,LC08_L2SP_115034_20200608_20200824_02_T1
LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,115,034,95,,,,38.6382851016638,철원,23.5,30.2,17.6,ASOS,LC08_L2SP_115034_20200608_20200824_02_T1
LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,115,034,271,39.45238796000001,39.27286052857145,36.55455693278353,34.51176513929003,봉화,22.4,30.7,13.5,ASOS,LC08_L2SP_115034_20200608_20200824_02_T1
LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,115,034,106,36.24172784000001,35.86685242742859,36.98685830210334,36.54912304500561,동해,21.1,24.7,16.3,ASOS,LC08_L2SP_115034_20200608_20200824_02_T1
LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,115,034,121,37.795787600000004,37.83944059828573,37.636745915670126,37.74141821669252,영월,24.5,32.2,16.7,ASOS,LC08_L2SP_115034_20200608_20200824_02_T1
LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,115,034,217,38.992094599999994,38.347749001142866,33.76747973062939,31.44446960670741,정선군,23.7,33.0,15.5,ASOS,LC08_L2SP_115034_20200608_20200824_02_T1
LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,115,034,232,37.46993636000002,36.7205761657143,36.44769301068967,35.58515016682423,천안,23.8,31.1,16.6,ASOS,LC08_L2SP_115034_20200608_20200824_02_T1
LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,115,034,93,40.97568553999999,40.37336531085715,38.73317860618558,37.104880539367564,북춘천,24.8,32.4,17.8,ASOS,LC08_L2SP_115034_20200608_20200824_02_T1
LC08_L2SP_115034_20230617_20230623_02_T1,2023-06-17,115,034,101,39.81128006,40.169944292000025,39.69106598659796,39.214606435545505,춘천,24.0,31.4,16.5,ASOS,LC08_L2SP_115034_20230617_20230623_02_T1
LC08_L2SP_115034_20230617_20230623_02_T1,2023-06-17,115,034,114,45.53874224000003,44.793255801714295,44.481227211340226,43.60231860605212,원주,24.7,31.1,17.7,ASOS,LC08_L2SP_115034_20230617_20230623_02_T1
LC08_L2SP_115034_20230617_20230623_02_T1,2023-06-17,115,034,212,43.549454600000026,43.78406098228573,40.975625363591575,37.89191503875404,홍천,23.8,31.8,16.3,ASOS,LC08_L2SP_115034_20230617_20230623_02_T1
LC08_L2SP_115034_20230617_20230623_02_T1,2023-06-17,115,034,127,34.73210234000002,35.062445834857165,33.027003682474245,32.77563017095335,충주,23.7,31.4,15.6,ASOS,LC08_L2SP_115034_20230617_20230623_02_T1
LC08_L2SP_115034_20230617_20230623_02_T1,2023-06-17,115,034,202,44.229640580000044,43.99767095600002,43.41006280009436,42.403810359434246,양평,24.4,31.2,16.7,ASOS,LC08_L2SP_115034_20230617_20230623_02_T1
LC08_L2SP_115034_20230617_20230623_02_T1,2023-06-17,115,034,221,40.61679344000004,39.995136983428594,37.696696377981674,36.537221065528385,제천,23.1,31.5,14.9,ASOS,LC08_L2SP_115034_20230617_20230623_02_T1
LC08_L2SP_115034_20230617_20230623_02_T1,2023-06-17,115,034,203,35.41456700000001,35.61968075257145,35.16766693216497,34.79796682540512,이천,24.2,32.1,15.7,ASOS,LC08_L2SP_115034_20230617_20230623_02_T1
LC08_L2SP_115034_20230617_20230623_02_T1,2023-06-17,115,034,272,31.908817820000007,32.22675878514288,33.051164737938166,32.777757504328676,영주,24.5,31.5,15.8,ASOS,LC08_L2SP_115034_20230617_20230623_02_T1
LC08_L2SP_115034_20230617_20230623_02_T1,2023-06-17,115,034,216,42.334918159999994,42.26040532400001,40.627748331134036,37.169509069699416,태백,23.8,32.8,15.0,ASOS,LC08_L2SP_115034_20230617_20230623_02_T1
LC08_L2SP_115034_20230617_20230623_02_T1,2023-06-17,115,034,95,40.48804802000001,40.43756347172416,41.92474882689657,39.867371495963326,철원,23.0,30.3,15.1,ASOS,LC08_L2SP_115034_20230617_20230623_02_T1
LC08_L2SP_115034_20230617_20230623_02_T1,2023-06-17,115,034,106,38.48508830000003,38.35067873257145,39.59302200894088,39.19775695738773,동해,26.1,31.7,21.7,ASOS,LC08_L2SP_115034_20230617_20230623_02_T1
LC08_L2SP_115034_20230617_20230623_02_T1,2023-06-17,115,034,121,36.18362150000004,36.647821168571454,36.63889549958765,36.957024279856874,영월,23.4,32.0,16.4,ASOS,LC08_L2SP_115034_20230617_20230623_02_T1
LC08_L2SP_115034_20230617_20230623_02_T1,2023-06-17,115,034,217,38.35406420000004,37.78787732514287,33.4558056766316,31.263260236250016,정선군,24.1,34.2,16.4,ASOS,LC08_L2SP_115034_20230617_20230623_02_T1
LC08_L2SP_115034_20230617_20230623_02_T1,2023-06-17,115,034,232,41.05999670000002,40.139670400571454,38.94514200572416,38.18142102936579,천안,23.0,30.9,14.5,ASOS,LC08_L2SP_115034_20230617_20230623_02_T1
LC08_L2SP_115034_20230617_20230623_02_T1,2023-06-17,115,034,93,41.438257580000005,41.02571884228574,39.940976887628885,38.21074090349844,북춘천,24.0,32.2,16.1,ASOS,LC08_L2SP_115034_20230617_20230623_02_T1
LC08_L2SP_115034_20230617_20230623_02_T1,2023-06-17,115,034,271,38.10796676000001,37.596175232000014,35.53505122618559,33.93070173929003,봉화,23.3,31.9,15.4,ASOS,LC08_L2SP_115034_20230617_20230623_02_T1
LC08_L2SP_115034_20230617_20230623_02_T1,2023-06-17,115,034,273,35.73586088000002,35.8619695417143,33.317155602474244,33.14307857409678,문경,25.8,32.3,16.9,ASOS,LC08_L2SP_115034_20230617_20230623_02_T1
LC08_L2SP_115034_20240603_20240611_02_T1,2024-06-03,115,034,101,38.46571952000003,38.74619247542859,38.57329509559721,37.683966292237784,춘천,19.2,26.2,12.0,ASOS,LC08_L2SP_115034_20240603_20240611_02_T1
