"행정구역(동읍면)별","5세별","항목","단위","2020 년","2021 년","2022 년","2023 년","2024 년","2025 년",
"북구","80 - 84세","남자인구수[명]","명","2048","2252","2592","2755","2887","2930",
"북구","80 - 84세","여자인구수[명]","명","3475","3718","4124","4284","4334","4260",
"북구","85 - 89세","남자인구수[명]","명","719","833","913","1015","1096","1227",
"북구","85 - 89세","여자인구수[명]","명","1964","2095","2122","2275","2437","2565",
"북구","90 - 94세","남자인구수[명]","명","174","176","171","205","246","278",
"북구","90 - 94세","여자인구수[명]","명","661","741","779","819","911","1010",
"북구","95 - 99세","남자인구수[명]","명","29","32","35","40","42","41",
"북구","95 - 99세","여자인구수[명]","명","172","158","165","192","212","198",
"북구","100+","남자인구수[명]","명","22","2","2","1","2","0",
"북구","100+","여자인구수[명]","명","82","21","27","38","31","34",
"해운대구","0 - 4세","남자인구수[명]","명","5787","5274","4740","4363","4135","4008",
"해운대구","0 - 4세","여자인구수[명]","명","5490","5031","4587","4125","3892","3769",
"해운대구","5 - 9세","남자인구수[명]","명","8966","8705","8048","7479","6920","6315",
"해운대구","5 - 9세","여자인구수[명]","명","8268","8087","7526","7163","6737","6094",
"해운대구","10 - 14세","남자인구수[명]","명","9388","9399","9325","9271","9271","9203",
"해운대구","10 - 14세","여자인구수[명]","명","8828","8914","8760","8542","8561","8562",
"해운대구","15 - 19세","남자인구수[명]","명","10339","9616","9359","9067","8875","8859",
"해운대구","15 - 19세","여자인구수[명]","명","9595","8989","8843","8640","8391","8402",
"해운대구","20 - 24세","남자인구수[명]","명","12929","12100","11047","10228","9406","8447",
"해운대구","20 - 24세","여자인구수[명]","명","11504","10840","9790","9057","8364","7526",
"해운대구","25 - 29세","남자인구수[명]","명","12804","12343","11544","10801","10341","10060",
"해운대구","25 - 29세","여자인구수[명]","명","11831","11567","10890","10367","9875","9638",
"해운대구","30 - 34세","남자인구수[명]","명","10165","10410","10440","10611","10726","10867",
"해운대구","30 - 34세","여자인구수[명]","명","10431","10532","10472","10293","10318","10336",
"해운대구","35 - 39세","남자인구수[명]","명","12631","11736","10553","10010","9890","9817",
"해운대구","35 - 39세","여자인구수[명]","명","13562","12442","11426","10667","10324","10176",
"해운대구","40 - 44세","남자인구수[명]","명","14554","14739","14448","14097","13484","12588",
"해운대구","40 - 44세","여자인구수[명]","명","15786","16051","15669","15539","14587","13500",
"해운대구","45 - 49세","남자인구수[명]","명","16669","15788","14952","14263","14029","14151",
"해운대구","45 - 49세","여자인구수[명]","명","18820","17398","16526","15514","15206","15287",
"해운대구","50 - 54세","남자인구수[명]","명","17277","17400","17299","16875","16301","15482",
"해운대구","50 - 54세","여자인구수[명]","명","18802","19448","18966","18587","18152","17333",
"해운대구","55 - 59세","남자인구수[명]","명","16118","15597","15025","15095","15293","15639",
"해운대구","55 - 59세","여자인구수[명]","명","18093","16960","16772","17012","17207","17336",
"해운대구","60 - 64세","남자인구수[명]","명","15832","15861","15750","15574","15284","14625",
"해운대구","60 - 64세","여자인구수[명]","명","17394","17905","17772","17542","17292","16847",
"해운대구","65 - 69세","남자인구수[명]","명","11564","12382","12846","13526","14045","14338",
"해운대구","65 - 69세","여자인구수[명]","명","13112","13974","14452","15183","16045","16345",
"해운대구","70 - 74세","남자인구수[명]","명","7998","8297","8625","8804","9302","10262",
"해운대구","70 - 74세","여자인구수[명]","명","9710","10023","10500","10744","10997","12196",
"해운대구","75 - 79세","남자인구수[명]","명","5584","5614","5766","6166","6493","6819",
"해운대구","75 - 79세","여자인구수[명]","명","7504","7299","7390","7802","8376","8839",
"해운대구","80 - 84세","남자인구수[명]","명","3297","3528","3779","3918","4100","4215",
"해운대구","80 - 84세","여자인구수[명]","명","5466","5760","6140","6320","6413","6369",
"해운대구","85 - 89세","남자인구수[명]","명","1300","1411","1528","1658","1840","2004",
"해운대구","85 - 89세","여자인구수[명]","명","2911","3123","3278","3439","3686","3855",
"해운대구","90 - 94세","남자인구수[명]","명","303","356","371","408","456","531",
"해운대구","90 - 94세","여자인구수[명]","명","1065","1178","1196","1254","1319","1469",
"해운대구","95 - 99세","남자인구수[명]","명","67","54","57","65","81","88",
"해운대구","95 - 99세","여자인구수[명]","명","263","252","277","321","333","356",
"해운대구","100+","남자인구수[명]","명","46","14","12","10","11","12",
"해운대구","100+","여자인구수[명]","명","116","41","39","48","46","39",
"사하구","0 - 4세","남자인구수[명]","명","4213","3738","3365","3105","2816","2524",
"사하구","0 - 4세","여자인구수[명]","명","3978","3479","3207","2864","2648","2416",
"사하구","5 - 9세","남자인구수[명]","명","6027","5718","5339","4971","4457","3873",
"사하구","5 - 9세","여자인구수[명]","명","5751","5395","4938","4663","4216","3602",
"사하구","10 - 14세","남자인구수[명]","명","6123","6174","6123","5979","5869","5715",
"사하구","10 - 14세","여자인구수[명]","명","5760","5816","5785","5724","5606","5450",
"사하구","15 - 19세","남자인구수[명]","명","7079","6475","6300","6084","5956","5990",
"사하구","15 - 19세","여자인구수[명]","명","6423","6045","5929","5856","5619","5632",
"사하구","20 - 24세","남자인구수[명]","명","10417","9814","9187","8692","8021","7265",
"사하구","20 - 24세","여자인구수[명]","명","9307","8751","7988","7439","6866","6256",
"사하구","25 - 29세","남자인구수[명]","명","10928","10683","10188","9563","9001","8603",
"사하구","25 - 29세","여자인구수[명]","명","9176","8972","8624","8133","7665","7286",
"사하구","30 - 34세","남자인구수[명]","명","8891","8913","9126","9069","8998","8782",
"사하구","30 - 34세","여자인구수[명]","명","7639","7610","7921","7892","7673","7403",
"사하구","35 - 39세","남자인구수[명]","명","10671","9651","8932","8344","7987","7682",
"사하구","35 - 39세","여자인구수[명]","명","9776","8745","7990","7404","7021","6538",
"사하구","40 - 44세","남자인구수[명]","명","11228","11462","11401","11364","10682","9728",
"사하구","40 - 44세","여자인구수[명]","명","10301","10485","10438","10399","9778","8992",
"사하구","45 - 49세","남자인구수[명]","명","12329","11493","11034","10573","10448","10567",
"사하구","45 - 49세","여자인구수[명]","명","12165","11307","10800","10182","9902","9791",
"사하구","50 - 54세","남자인구수[명]","명","13265","13221","13126","12777","12393","11788",
"사하구","50 - 54세","여자인구수[명]","명","13668","13686","13326","12876","12320","11685",
"사하구","55 - 59세","남자인구수[명]","명","13591","12908","12379","12564","12571","12647",
"사하구","55 - 59세","여자인구수[명]","명","14358","13396","13021","13145","13330","13126",
"사하구","60 - 64세","남자인구수[명]","명","13996","14247","14215","13857","13504","12668",
"사하구","60 - 64세","여자인구수[명]","명","15127","15541","15560","15262","14543","13769",
"사하구","65 - 69세","남자인구수[명]","명","10710","11336","11767","12342","12591","12840",
"사하구","65 - 69세","여자인구수[명]","명","11409","12216","12868","13451","14156","14497",
"사하구","70 - 74세","남자인구수[명]","명","7286","7484","8069","8310","8833","9627",
"사하구","70 - 74세","여자인구수[명]","명","8264","8565","8988","9290","9787","10890",
"사하구","75 - 79세","남자인구수[명]","명","4787","4938","5048","5411","5833","6186",
"사하구","75 - 79세","여자인구수[명]","명","5898","5977","6223","6695","7106","7648",
"사하구","80 - 84세","남자인구수[명]","명","2528","2730","3084","3295","3415","3537",
"사하구","80 - 84세","여자인구수[명]","명","4208","4423","4820","4963","5101","5059",
"사하구","85 - 89세","남자인구수[명]","명","866","948","1044","1198","1332","1443",
"사하구","85 - 89세","여자인구수[명]","명","2099","2268","2401","2602","2810","2952",
"사하구","90 - 94세","남자인구수[명]","명","218","223","248","256","306","346",
"사하구","90 - 94세","여자인구수[명]","명","868","908","882","896","997","1077",
"사하구","95 - 99세","남자인구수[명]","명","42","37","32","48","45","50",
"사하구","95 - 99세","여자인구수[명]","명","225","199","246","255","247","247",
"사하구","100+","남자인구수[명]","명","33","4","2","3","4","6",
"사하구","100+","여자인구수[명]","명","129","22","23","35","38","39",
"금정구","0 - 4세","남자인구수[명]","명","2631","2352","2026","1814","1564","1559",
"금정구","0 - 4세","여자인구수[명]","명","2495","2231","1944","1772","1605","1541",
"금정구","5 - 9세","남자인구수[명]","명","4032","3853","3517","3219","2848","2464",
"금정구","5 - 9세","여자인구수[명]","명","3875","3653","3342","3060","2771","2378",
"금정구","10 - 14세","남자인구수[명]","명","4274","4235","4085","3965","3796","3660",
"금정구","10 - 14세","여자인구수[명]","명","3881","3992","3836","3775","3686","3664",
"금정구","15 - 19세","남자인구수[명]","명","4863","4641","4450","4249","4143","4114",
"금정구","15 - 19세","여자인구수[명]","명","4692","4347","4228","4072","3829","3892",
"금정구","20 - 24세","남자인구수[명]","명","8589","8174","7686","7310","6891","6568",
"금정구","20 - 24세","여자인구수[명]","명","8220","7736","7200","6843","6760","6525",
"금정구","25 - 29세","남자인구수[명]","명","9325","9117","8601","8009","7510","7228",
"금정구","25 - 29세","여자인구수[명]","명","7175","6992","6678","6176","5774","5432",
"금정구","30 - 34세","남자인구수[명]","명","6411","6415","6505","6355","6329","6180",
"금정구","30 - 34세","여자인구수[명]","명","5551","5609","5467","5303","5084","5027",
"금정구","35 - 39세","남자인구수[명]","명","6718","6270","5614","5321","5047","5012",
"금정구","35 - 39세","여자인구수[명]","명","6548","5880","5291","4897","4519","4462",
"금정구","40 - 44세","남자인구수[명]","명","7520","7619","7400","7076","6446","5902",
"금정구","40 - 44세","여자인구수[명]","명","7406","7565","7330","7097","6426","5725",
"금정구","45 - 49세","남자인구수[명]","명","8498","7931","7487","7061","6866","6908",
"금정구","45 - 49세","여자인구수[명]","명","8760","8146","7535","6987","6820","6893",
"금정구","50 - 54세","남자인구수[명]","명","9309","9192","8943","8605","8178","7830",
"금정구","50 - 54세","여자인구수[명]","명","10217","10071","9618","9151","8571","8041",
"금정구","55 - 59세","남자인구수[명]","명","9956","9451","8886","8722","8615","8486",
"금정구","55 - 59세","여자인구수[명]","명","11136","10304","9845","9669","9499","9367",
"금정구","60 - 64세","남자인구수[명]","명","10224","10257","10077","9814","9365","8965",
"금정구","60 - 64세","여자인구수[명]","명","11440","11615","11537","11202","10747","10182",
"금정구","65 - 69세","남자인구수[명]","명","7860","8265","8444","8655","8948","9010",
"금정구","65 - 69세","여자인구수[명]","명","9240","9557","9631","9963","10342","10480",
"금정구","70 - 74세","남자인구수[명]","명","5779","5933","6103","6162","6379","6884",
"금정구","70 - 74세","여자인구수[명]","명","6742","6934","7290","7455","7663","8429",
"금정구","75 - 79세","남자인구수[명]","명","4104","4068","4162","4366","4553","4805",
