SN,IOEP_BGNG_DT,IOEP_END_DT,IOEP_LAK,LAK_0,PWRTRNSMSSN_LAK,NDMS,IOEP_RGN_ZIP,CRT_DT,MDFCN_DT
15383,2025/05/08 14:13:00,2025/05/08 14:25:00,3100,3100,0,0.0,吏???????,2025/05/08 14:22:47,
15384,2025/05/08 14:20:00,2025/05/08 14:19:00,3100,3100,0,0.0,吏???????,2025/05/08 14:22:47,
15385,2025/05/08 14:20:00,2025/05/08 14:19:00,3100,3100,0,0.0,吏???????,2025/05/08 14:22:47,
15386,2025/05/08 14:00:00,2025/05/08 14:19:00,3100,3100,0,0.0,12249,2025/05/08 14:22:47,
15387,2025/05/08 14:16:00,2025/05/08 14:18:00,3100,3100,0,0.0,25745,2025/05/08 14:22:47,
15388,2025/05/08 14:19:00,2025/05/08 14:24:00,3100,3100,0,0.0,吏???????,2025/05/08 14:22:47,
15389,2025/05/08 14:20:00,2025/05/08 14:19:00,3100,3100,0,0.0,25499,2025/05/08 14:22:47,
15390,2025/05/08 14:19:00,2025/05/08 14:18:00,3100,3100,0,0.0,11110,2025/05/08 14:22:47,
15391,2025/05/08 14:10:00,2025/05/08 14:19:00,3100,3100,0,0.0,38896,2025/05/08 14:22:47,
15392,2025/05/08 14:08:00,2025/05/08 14:19:00,3100,3100,0,0.0,24055,2025/05/08 14:22:47,
15393,2025/05/08 14:20:00,2025/05/08 14:19:00,3100,3100,0,0.0,25820,2025/05/08 14:22:47,
15394,2025/05/08 14:15:00,2025/05/08 14:19:00,3100,3100,0,0.0,吏???????,2025/05/08 14:22:47,
15395,2025/05/08 14:20:00,2025/05/08 14:19:00,3100,3100,0,0.0,吏???????,2025/05/08 14:22:47,
15396,2025/05/08 14:20:00,2025/05/08 14:20:00,3100,3100,0,0.0,38591,2025/05/08 14:22:47,
15397,2025/05/08 14:09:00,2025/05/08 14:20:00,3100,3100,0,0.0,25148,2025/05/08 14:22:47,
15398,2025/05/08 14:20:00,2025/05/08 14:20:00,3100,3100,0,0.0,吏???????,2025/05/08 14:22:47,
15399,2025/05/08 14:20:00,2025/05/08 14:20:00,3100,3100,0,0.0,吏???????,2025/05/08 14:22:47,
15400,2025/05/08 14:20:00,2025/05/08 14:20:00,3100,3100,0,0.0,25014,2025/05/08 14:22:47,
15401,2025/05/08 14:18:00,2025/05/08 14:21:00,3100,3100,0,0.0,25745,2025/05/08 14:26:06,
15402,2025/05/08 14:21:00,2025/05/08 14:16:00,3100,3100,0,0.0,40213,2025/05/08 14:26:06,
15403,2025/05/08 14:20:00,2025/05/08 14:21:00,3100,3100,0,0.0,11935,2025/05/08 14:26:06,
15404,2025/05/08 14:22:00,2025/05/08 14:22:00,3100,3100,0,0.0,10894,2025/05/08 14:26:06,
15405,2025/05/08 14:22:00,2025/05/08 14:22:00,3100,3100,0,0.0,49039,2025/05/08 14:26:06,
15406,2025/05/08 14:00:00,2025/05/08 14:22:00,102,102,0,0.0,26127,2025/05/08 14:26:06,
15407,2025/05/08 14:24:00,2025/05/08 14:24:00,3100,3100,0,0.0,吏???????,2025/05/08 14:26:06,
15408,2025/05/08 14:19:00,2025/05/08 14:23:00,3100,3100,0,0.0,吏???????,2025/05/08 14:26:06,
15409,2025/05/08 14:10:00,2025/05/08 14:22:00,3100,3100,0,0.0,24827,2025/05/08 14:29:46,
15410,2025/05/08 14:24:00,2025/05/08 14:23:00,3100,3100,0,0.0,25234,2025/05/08 14:29:46,
15411,2025/05/08 14:25:00,2025/05/08 14:25:00,3100,3100,0,0.0,26377,2025/05/08 14:29:46,
15412,2025/05/08 14:10:00,2025/05/08 14:28:00,3100,3100,0,0.0,吏???????,2025/05/08 14:29:46,
15413,2025/05/08 14:10:00,2025/05/08 14:32:00,3100,3100,0,0.0,56014,2025/05/08 14:35:06,
15414,2025/05/08 13:00:00,2025/05/08 14:33:00,3100,3100,0,0.0,吏???????,2025/05/08 14:35:06,
15415,2025/05/08 14:00:00,2025/05/08 14:33:00,3100,3100,0,0.0,吏???????,2025/05/08 14:35:06,
15416,2025/05/08 13:00:00,2025/05/08 14:33:00,3100,3100,0,0.0,吏???????,2025/05/08 14:35:06,
15417,2025/05/08 14:00:00,2025/05/08 14:33:00,3100,3100,0,0.0,54423,2025/05/08 14:35:06,
15418,2025/05/08 14:00:00,2025/05/08 14:33:00,3100,3100,0,0.0,吏???????,2025/05/08 14:38:46,
15419,2025/05/08 14:00:00,2025/05/08 14:34:00,3100,3100,0,0.0,56317,2025/05/08 14:38:46,
15420,2025/05/08 15:00:00,2025/05/08 14:33:00,3100,3100,0,0.0,55737,2025/05/08 14:38:46,
15421,2025/05/08 13:00:00,2025/05/08 14:34:00,3100,3100,0,0.0,55141,2025/05/08 14:38:46,
15422,2025/05/08 14:00:00,2025/05/08 14:33:00,3100,3100,0,0.0,吏???????,2025/05/08 14:38:46,
15423,2025/05/08 13:00:00,2025/05/08 14:34:00,3100,3100,0,0.0,56158,2025/05/08 14:38:46,
15424,2025/05/08 14:34:00,2025/05/08 14:34:00,3100,3100,0,0.0,54361,2025/05/08 14:38:46,
15425,2025/05/08 14:00:00,2025/05/08 14:35:00,3100,3100,0,0.0,54591,2025/05/08 14:38:46,
15426,2025/05/08 04:00:00,2025/05/08 14:34:00,3100,3100,0,0.0,55626,2025/05/08 14:38:46,
15427,2025/05/08 14:00:00,2025/05/08 14:35:00,3100,3100,0,0.0,吏???????,2025/05/08 14:38:46,
15428,2025/05/08 14:00:00,2025/05/08 14:37:00,3100,3100,0,0.0,吏???????,2025/05/08 14:38:46,
15429,2025/05/08 15:00:00,2025/05/08 14:49:00,1550,1550,0,0.0,55141,2025/05/08 14:50:06,
15430,2025/05/08 15:00:00,2025/05/08 14:55:00,3100,0,3100,100.0,55141,2025/05/08 14:56:46,
15431,2025/05/26 11:00:00,2025/05/26 11:17:00,3100,3100,0,0.0,28614,2025/05/26 11:20:35,
15433,2025/05/27 13:00:00,2025/05/27 16:24:00,3100,3100,0,0.0,27640,2025/05/27 16:26:37,
15434,2025/05/27 16:24:00,2025/05/27 16:24:00,3100,3100,0,0.0,27010,2025/05/27 16:29:37,
15435,2025/05/27 16:00:00,2025/05/27 16:27:00,3100,3100,0,0.0,吏???????,2025/05/27 16:29:37,
15436,2025/05/27 16:26:00,2025/05/27 16:26:00,3100,3100,0,0.0,28179,2025/05/27 16:29:37,
15438,2025/05/27 16:32:00,2025/05/27 16:32:00,3100,3100,0,0.0,吏???????,2025/05/27 16:35:37,
15439,2025/05/27 16:30:00,2025/05/27 16:33:00,3100,3100,0,0.0,吏???????,2025/05/27 16:35:37,
15440,2025/05/27 16:00:00,2025/05/27 16:38:00,3100,3100,0,0.0,29151,2025/05/27 16:39:57,
15441,2025/05/27 16:32:00,2025/05/27 16:39:00,3100,1950,1150,37.1,吏???????,2025/05/27 16:43:37,
15442,2025/05/27 16:00:00,2025/05/27 16:53:00,3100,3100,0,0.0,28351,2025/05/27 16:52:57,
15446,2025/05/28 13:30:00,2025/05/28 13:50:00,3100,3100,0,0.0,28614,2025/05/28 13:53:40,
15447,2025/05/28 13:00:00,2025/05/28 13:51:00,3100,3100,0,0.0,29024,2025/05/28 13:56:39,
15448,2025/05/28 13:50:00,2025/05/28 14:09:00,3100,3100,0,0.0,吏???????,2025/05/28 14:07:40,
15449,2025/05/28 13:55:00,2025/05/28 14:05:00,3100,3100,0,0.0,吏???????,2025/05/28 14:10:40,
15450,2025/05/28 13:50:00,2025/05/28 14:08:00,3100,3100,0,0.0,吏???????,2025/05/28 14:10:40,
15451,2025/05/28 14:28:00,2025/05/28 14:12:00,3100,3100,0,0.0,吏???????,2025/05/28 14:13:39,
15452,2025/05/28 13:40:00,2025/05/28 14:31:00,3100,0,3100,100.0,吏???????,2025/05/28 14:32:40,
15453,2025/05/28 05:00:00,2025/05/28 14:32:00,3100,0,3100,100,吏???????,2025/05/28 14:35:40,2025/05/28 14:34:05
15454,2025/05/29 08:00:00,2025/05/29 13:10:00,215,215,0,0.0,47319,2025/05/29 13:20:41,
15455,2025/05/29 08:00:00,2025/05/29 14:00:00,15,15,0,0.0,47319,2025/05/29 14:08:41,
15456,2025/05/29 16:16:00,2025/05/29 16:16:00,3100,3100,0,0.0,吏???????,2025/05/29 16:17:42,
15457,2025/05/29 16:00:00,2025/05/29 16:16:00,3100,3100,0,0.0,28614,2025/05/29 16:17:42,
15458,2025/05/29 16:16:00,2025/05/29 16:16:00,3100,3100,0,0.0,27705,2025/05/29 16:17:42,
15459,2025/05/29 16:15:00,2025/05/29 16:14:00,3100,3100,0,0.0,29024,2025/05/29 16:17:42,
15461,2025/05/29 14:00:00,2025/05/29 16:16:00,3100,3100,0,0.0,27459,2025/05/29 16:20:42,
15462,2025/05/29 16:15:00,2025/05/29 16:16:00,3100,3100,0,0.0,吏???????,2025/05/29 16:20:42,
15463,2025/05/29 16:16:00,2025/05/29 16:16:00,3100,3100,0,0.0,27010,2025/05/29 16:20:42,
15465,2025/05/29 16:19:00,2025/05/29 16:18:00,3100,3100,0,0.0,28952,2025/05/29 16:20:42,
15466,2025/05/29 16:13:00,2025/05/29 16:19:00,3100,3100,0,0.0,29149,2025/05/29 16:23:42,
15467,2025/05/29 16:23:00,2025/05/29 16:21:00,3100,3100,0,0.0,28351,2025/05/29 16:23:42,
15468,2025/05/29 17:22:00,2025/05/29 17:22:00,3100,3100,0,0.0,28759,2025/05/29 17:24:02,
15481,2025/06/04 13:36:00,2025/06/04 13:36:00,3100,3100,0,0.0,28770,2025/06/04 13:40:33,
15486,2026/01/10 17:24:00,2026/01/10 22:28:00,318,318,0,0.0,吏???????,2026/01/10 22:41:43,
15487,2026/04/16 15:00:00,2026/04/16 14:36:00,1500,1500,0,0.0,吏???????,2026/04/16 14:34:32,
15490,2026/04/21 09:00:00,2026/04/21 09:23:00,600,500,100,16.67,13916,2026/04/21 09:25:39,
15492,2026/04/21 09:00:00,2026/04/21 15:15:00,100,0,100,100.0,13910,2026/04/21 13:16:39,
15493,2026/04/21 17:00:00,2026/04/21 17:41:00,10,10,0,0.0,52340,2026/04/21 17:42:59,
15495,2026/04/22 06:00:00,2026/04/22 14:38:00,22,22,0,0.0,吏???????,2026/04/22 14:44:01,
15496,2026/04/27 17:00:00,2026/04/27 17:38:00,100,100,0,0.0,36073,2026/04/27 17:40:29,
